ft,site,plot,asn,aco,lat_dd,long_dd
MD,NSF,NSFMD,5,180,42.6483,-72.392
MD,NSF,NSFMD,5,179,42.6483,-72.392
MD,NSF,NSFMD,5,180,42.6483,-72.392
MD,NSF,NSFMD,5,179,42.6483,-72.392
MD,NSF,NSFMD,5,180,42.6483,-72.392
MD,NSF,NSFMD,5,179,42.6483,-72.392
MD,NSF,NSFMD,5,180,42.6483,-72.392
MD,NSF,NSFMD,5,179,42.6483,-72.392
MD,NSF,NSFMD,5,180,42.6483,-72.392
MD,NSF,NSFMD,5,179,42.6483,-72.392
MD,NSF,NSFMD,5,180,42.6483,-72.392
MD,NSF,NSFMD,5,179,42.6483,-72.392
MD,NSF,NSFMD,5,180,42.6483,-72.392
MD,NSF,NSFMD,5,179,42.6483,-72.392
MD,NSF,NSFMD,5,180,42.6483,-72.392
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,1,181,42.6792,-72.3486
TS,MGSF,MGSFTS,1,182,42.6792,-72.3486
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,2,183,42.6791,-72.3481
TS,MGSF,MGSFTS,2,184,42.6791,-72.3481
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,3,185,42.6787,-72.348
TS,MGSF,MGSFTS,3,186,42.6787,-72.348
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,4,187,42.6787,-72.3486
TS,MGSF,MGSFTS,4,188,42.6787,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
TS,MGSF,MGSFTS,5,189,42.679,-72.3486
TS,MGSF,MGSFTS,5,190,42.679,-72.3486
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,1,191,42.6841,-72.3528
MD,MGSF,MGSFMD,1,192,42.6841,-72.3528
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,2,193,42.6838,-72.3526
MD,MGSF,MGSFMD,2,194,42.6838,-72.3526
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,3,195,42.6835,-72.3528
MD,MGSF,MGSFMD,3,196,42.6835,-72.3528
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,4,197,42.6839,-72.3532
MD,MGSF,MGSFMD,4,198,42.6839,-72.3532
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
MD,MGSF,MGSFMD,5,199,42.6838,-72.3529
MD,MGSF,MGSFMD,5,200,42.6838,-72.3529
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,1,201,42.475,-72.1694
TS,SC1,SC1TS,1,202,42.475,-72.1694
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,2,203,42.4748,-72.1692
TS,SC1,SC1TS,2,204,42.4748,-72.1692
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,3,205,42.4745,-72.1694
TS,SC1,SC1TS,3,206,42.4745,-72.1694
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,4,207,42.4747,-72.1697
TS,SC1,SC1TS,4,208,42.4747,-72.1697
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
TS,SC1,SC1TS,5,209,42.4749,-72.1694
TS,SC1,SC1TS,5,210,42.4749,-72.1694
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,1,211,42.4717,-72.168
MD,SC1,SC1MD,1,212,42.4717,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,2,213,42.4716,-72.168
MD,SC1,SC1MD,2,214,42.4716,-72.168
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,3,215,42.4722,-72.1682
MD,SC1,SC1MD,3,216,42.4722,-72.1682
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,4,217,42.4721,-72.1678
MD,SC1,SC1MD,4,218,42.4721,-72.1678
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
MD,SC1,SC1MD,5,219,42.472,-72.1682
MD,SC1,SC1MD,5,220,42.472,-72.1682
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,1,221,42.5014,-72.2064
TS,TS1,TS1TS,1,222,42.5014,-72.2064
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,2,223,42.5015,-72.206
TS,TS1,TS1TS,2,224,42.5015,-72.206
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,3,225,42.5011,-72.2059
TS,TS1,TS1TS,3,226,42.5011,-72.2059
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,4,227,42.5012,-72.2065
TS,TS1,TS1TS,4,228,42.5012,-72.2065
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,229,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
TS,TS1,TS1TS,5,230,42.5014,-72.2064
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,1,231,42.4995,-72.2042
MD,TS1,TS1MD,1,232,42.4995,-72.2042
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,2,233,42.4998,-72.2045
MD,TS1,TS1MD,2,234,42.4998,-72.2045
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,3,235,42.4994,-72.2044
MD,TS1,TS1MD,3,236,42.4994,-72.2044
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,4,237,42.4996,-72.2048
MD,TS1,TS1MD,4,238,42.4996,-72.2048
MD,TS1,TS1MD,5,239,42.4996,-72.2044
MD,TS1,TS1MD,5,240,42.4996,-72.2044
MD,TS1,TS1MD,5,239,42.4996,-72.2044
MD,TS1,TS1MD,5,240,42.4996,-72.2044
MD,TS1,TS1MD,5,239,42.4996,-72.2044
MD,TS1,TS1MD,5,240,42.4996,-72.2044
MD,TS1,TS1MD,5,239,42.4996,-72.2044
MD,TS1,TS1MD,5,240,42.4996,-72.2044
MD,TS1,TS1MD,5,239,42.4996,-72.2044
